code,name,pre_close,price,PI,change,time
2234,民和股份,12.43,12.94,2.928092626,4.1,10:17
300357,我武生物,37.61,39.11,3.669354839,3.99,10:17
2900,哈三联,14.18,14.95,2.789855072,5.43,10:17
963,华东医药,42.45,44.05,2.783783784,3.77,10:17
300747,锐科激光,156,160.54,2.877192982,2.91,10:17
603833,欧派家居,101.36,103.7,3.072289157,2.31,10:17
300709,精研科技,33.95,35.2,2.913043478,3.68,10:17
710,贝瑞基因,41.3,42.24,3.836206897,2.28,10:17
603499,翔港科技,22.52,23.01,2.892720307,2.18,10:17
2180,纳思达,28.93,29.4,3.104761905,1.62,10:17
300037,新宙邦,22.25,23.09,3.405172414,3.78,10:17
2572,索菲亚,26.2,26.58,2.918890075,1.45,10:17
600975,新五丰,4.29,4.48,2.947619048,4.43,10:18
600426,华鲁恒升,18.8,19.06,3.33153929,1.38,10:18
300347,泰格医药,58.83,60.42,2.760869565,2.7,10:18
600228,ST昌九,8.1,8.19,2.903225806,1.11,10:18
300630,普利制药,61.31,64.59,3.706896552,5.35,10:18
603396,金辰股份,29.74,30.11,3.017241379,1.24,10:18
300003,乐普医疗,31.96,32.83,3.995253165,2.72,10:18
300529,健帆生物,42.81,44.14,4.162844037,3.11,10:18
300563,神宇股份,23.79,24.08,3,1.22,10:18
603387,基蛋生物,43.83,44.99,3.101449275,2.65,10:18
710,贝瑞基因,41.3,42.3,3.168498168,2.42,10:18
2008,大族激光,42.09,43.88,2.752918288,4.25,10:18
2180,纳思达,28.93,29.42,3.15581854,1.69,10:18
603233,大参林,50.66,51.87,3.148148148,2.39,10:18
603043,广州酒家,24.18,25.2,2.739130435,4.22,10:18
860,顺鑫农业,39.34,41.4,3.286901271,5.24,10:18
600345,长江通信,24.57,24.96,2.765957447,1.59,10:18
603345,安井食品,34.26,35.29,3.633440514,3.01,10:18
600763,通策医疗,52.07,53,4.154929577,1.79,10:19
603866,桃李面包,52.73,53.6,3.38028169,1.65,10:19
300630,普利制药,61.31,64.57,3.814655172,5.32,10:19
300705,九典制药,20.24,21.48,3.252788104,6.13,10:19
2746,仙坛股份,14.87,15.48,3.342332613,4.1,10:19
300003,乐普医疗,31.96,32.8,3.276627219,2.63,10:19
300056,三维丝,6.07,6.42,3.03080766,5.77,10:19
300529,健帆生物,42.81,44.11,4.054404145,3.04,10:19
2025,航天电器,24.79,25.29,4.417225374,2.02,10:19
603963,大理药业,19.57,20.81,3.121468927,6.34,10:19
600486,扬农化工,50.32,51.63,3.184931507,2.6,10:19
2841,视源股份,56.66,57.9,3.354037267,2.19,10:19
2180,纳思达,28.93,29.43,3.187250996,1.73,10:19
503,国新健康,22.49,22.74,3.122827346,1.11,10:19
300358,楚天科技,10.29,10.73,3.957789898,4.28,10:19
636,风华高科,16.27,17.06,2.935349941,4.86,10:19
603345,安井食品,34.26,35.2,4,2.74,10:19
300601,康泰生物,38.07,40.9,2.920168067,7.43,10:19
600679,上海凤凰,13.73,14.47,3.464717101,5.39,10:20
600975,新五丰,4.29,4.54,2.871967038,5.83,10:20
600763,通策医疗,52.07,52.9,4.232505643,1.59,10:20
681,视觉中国,26.43,27.26,2.81981982,3.14,10:20
300630,普利制药,61.31,64.56,3.135888502,5.3,10:20
300548,博创科技,32.23,32.63,2.826086957,1.24,10:20
2746,仙坛股份,14.87,15.58,2.850140056,4.77,10:20
600436,片仔癀,103.89,107.3,2.828947368,3.28,10:20
300671,富满电子,30.17,30.5,3.457943925,1.09,10:20
603917,合力科技,13.02,13.17,2.742504409,1.15,10:20
300529,健帆生物,42.81,44.1,2.832167832,3.01,10:20
603127,昭衍新药,50.58,51.5,3.146341463,1.82,10:20
2025,航天电器,24.79,25.28,4.509443861,1.98,10:20
603259,药明康德,79.69,80.94,3.045977011,1.57,10:20
300647,超频三,18.41,19.5,3.330757342,5.92,10:20
938,紫光股份,43.8,44.56,3.296178344,1.74,10:20
2180,纳思达,28.93,29.4,3.251028807,1.62,10:20
603233,大参林,50.66,51.88,3.220720721,2.41,10:20
300534,陇神戎发,8.21,8.45,3.394383394,2.92,10:21
2815,崇达技术,16.82,17.06,3.990163934,1.43,10:21
300016,北陆药业,11.94,12.5,4.162537166,4.69,10:21
603288,海天味业,67.89,69,3.109756098,1.63,10:21
300662,科锐国际,22.22,22.75,3.230769231,2.39,10:21
300483,沃施股份,23.22,23.6,2.837078652,1.64,10:21
600536,中国软件,25.95,27,3.829981718,4.05,10:21
603690,至纯科技,21.55,22.56,3.163900415,4.69,10:21
601155,新城控股,24.52,25.88,2.853198343,5.55,10:21
2025,航天电器,24.79,25.26,4.129603061,1.9,10:21
568,泸州老窖,48.79,49.94,2.880859375,2.36,10:21
2900,哈三联,14.18,14.82,2.8125,4.51,10:21
2180,纳思达,28.93,29.44,3.215859031,1.76,10:21
300358,楚天科技,10.29,10.6,4.02998776,3.01,10:21
603180,金牌厨柜,65.03,68.11,2.837837838,4.74,10:21
300688,创业黑马,45.67,47.33,3.532608696,3.63,10:21
603799,华友钴业,51.74,52.44,3.75,1.35,10:21
603345,安井食品,34.26,35.28,2.977667494,2.98,10:21
2368,太极股份,32.79,34.92,2.908745247,6.5,10:22
600276,恒瑞医药,67.05,70.49,4.195612431,5.13,10:22
600097,开创国际,10.13,10.45,3.798076923,3.16,10:22
2853,皮阿诺,18.93,19.18,2.927927928,1.32,10:22
600310,桂东电力,4.08,4.26,2.834590009,4.41,10:22
608,阳光股份,4.81,4.89,3.266129032,1.66,10:22
300671,富满电子,30.17,30.53,2.971311475,1.19,10:22
603106,恒银金融,16.26,16.8,2.797246558,3.32,10:22
2230,科大讯飞,28.45,28.98,2.891012031,1.86,10:22
601155,新城控股,24.52,25.88,2.971944841,5.55,10:22
603127,昭衍新药,50.58,51.39,2.884615385,1.6,10:22
2025,航天电器,24.79,25.27,3.873674912,1.94,10:22
2507,涪陵榨菜,26.26,26.95,3.106060606,2.63,10:22
600614,鹏起科技,4.91,4.96,2.895689558,1.02,10:22
938,紫光股份,43.8,44.65,3.308080808,1.94,10:22
2293,罗莱生活,11.64,12.08,2.848335388,3.78,10:22
2371,北方华创,51,52.37,3.256410256,2.69,10:22
300604,长川科技,37.59,40.14,3.185185185,6.78,10:22
603866,桃李面包,52.73,53.4,3.026315789,1.27,10:23
2853,皮阿诺,18.93,19.14,2.801724138,1.11,10:23
608,阳光股份,4.81,4.89,2.892857143,1.66,10:23
300483,沃施股份,23.22,23.58,2.890625,1.55,10:23
600161,天坛生物,17.73,17.98,2.790782736,1.41,10:23
300015,爱尔眼科,31.53,32.63,3.048705302,3.49,10:23
601155,新城控股,24.52,25.88,3.139534884,5.55,10:23
603127,昭衍新药,50.58,51.5,3.066666667,1.82,10:23
600614,鹏起科技,4.91,4.97,3.248714857,1.22,10:23
600329,中新药业,17.61,18.74,2.781398104,6.42,10:23
300700,岱勒新材,40.07,40.85,3.052208835,1.95,10:23
600809,山西汾酒,51.63,53.1,3.39100346,2.85,10:23
603233,大参林,50.66,51.88,3.042553191,2.41,10:23
2864,盘龙药业,42.23,44.63,3.463302752,5.68,10:23
603856,东宏股份,15.37,15.67,2.943786982,1.95,10:23
300504,天邑股份,30.61,30.97,3.150807899,1.18,10:23
603345,安井食品,34.26,35.43,3.586206897,3.42,10:23
300604,长川科技,37.59,40.2,3.53515625,6.94,10:23
2773,康弘药业,46.02,48.24,3.018867925,4.82,10:24
300452,山河药辅,14.43,15.19,3.774062817,5.27,10:24
300693,盛弘股份,19.68,20.18,3.404605263,2.54,10:24
608,阳光股份,4.81,4.89,3.143966126,1.66,10:24
799,酒鬼酒,20.9,21.47,3.489483748,2.73,10:24
300671,富满电子,30.17,30.55,3.112676056,1.26,10:24
300003,乐普医疗,31.96,32.9,3.584229391,2.94,10:24
601155,新城控股,24.52,25.9,3.338599263,5.63,10:24
600614,鹏起科技,4.91,4.96,3.063435069,1.02,10:24
600566,济川药业,43.4,44.9,3.119047619,3.46,10:24
300400,劲拓股份,16.04,16.31,3.206451613,1.68,10:24
603499,翔港科技,22.52,23.1,3.549107143,2.58,10:24
300323,华灿光电,12.46,12.76,3.570293884,2.41,10:24
603233,大参林,50.66,51.9,3.042553191,2.45,10:24
300618,寒锐钴业,123.69,125.8,3.373015873,1.71,10:24
300037,新宙邦,22.25,23.23,3.02,4.4,10:24
603032,德新交运,11.66,11.84,3.513349515,1.54,10:24
300612,宣亚国际,18.01,18.66,3.050139276,3.61,10:24
600885,宏发股份,21.17,21.62,3.202453988,2.13,10:25
2368,太极股份,32.79,34.9,3.166815343,6.43,10:25
300562,乐心医疗,14.17,14.42,2.949790795,1.76,10:25
300630,普利制药,61.31,64.6,3.032258065,5.37,10:25
300452,山河药辅,14.43,15.22,3.04040404,5.47,10:25
300693,盛弘股份,19.68,20.17,2.837301587,2.49,10:25
608,阳光股份,4.81,4.89,3.148409894,1.66,10:25
799,酒鬼酒,20.9,21.47,2.89017341,2.73,10:25
603269,海鸥股份,16.9,17.4,2.905982906,2.96,10:25
600645,中源协和,20.98,21.43,3.399837134,2.14,10:25
300671,富满电子,30.17,30.57,3.474842767,1.33,10:25
600570,恒生电子,48.97,50.09,2.755775578,2.29,10:25
2268,卫 士 通,18.26,19.09,3.319672131,4.55,10:25
300400,劲拓股份,16.04,16.31,3.170886076,1.68,10:25
300323,华灿光电,12.46,12.77,2.811918063,2.49,10:25
300037,新宙邦,22.25,23.19,3.17535545,4.22,10:25
300469,信息发展,20.88,21.2,3.202160494,1.53,10:25
2371,北方华创,51,52.02,3.299492386,2,10:25
600885,宏发股份,21.17,21.62,3.006952491,2.13,10:26
600276,恒瑞医药,67.05,70.15,3.305471125,4.62,10:26
603660,苏州科达,18.35,18.64,2.655259823,1.58,10:26
880,潍柴重机,7.64,7.78,2.634099617,1.83,10:26
608,阳光股份,4.81,4.89,3.4375,1.66,10:26
600645,中源协和,20.98,21.43,3.005434783,2.14,10:26
600161,天坛生物,17.73,17.97,2.799625468,1.35,10:26
600536,中国软件,25.95,26.81,3.237612613,3.31,10:26
2287,奇正藏药,27.51,28.18,2.932098765,2.44,10:26
600315,上海家化,34.67,35.19,3.314121037,1.5,10:26
2268,卫 士 通,18.26,19.14,3.088986142,4.82,10:26
300647,超频三,18.41,19.46,2.718191377,5.7,10:26
300400,劲拓股份,16.04,16.3,3.279430789,1.62,10:26
603811,诚意药业,27.76,28.53,3.104166667,2.77,10:26
300046,台基股份,14.39,14.95,2.948622487,3.89,10:26
300323,华灿光电,12.46,12.77,3.321141185,2.49,10:26
300358,楚天科技,10.29,10.56,2.851201479,2.62,10:26
300469,信息发展,20.88,21.2,4.00862069,1.53,10:26
603706,东方环宇,45.95,46.61,3.665048544,1.44,10:27
2594,比亚迪,39.25,40.5,3.455098935,3.18,10:27
600276,恒瑞医药,67.05,70.1,4.078947368,4.55,10:27
608,阳光股份,4.81,4.89,3.315965761,1.66,10:27
603896,寿仙谷,37.71,39,3.398576512,3.42,10:27
600161,天坛生物,17.73,17.97,3.624242424,1.35,10:27
603988,中电电机,17.67,17.98,3.431372549,1.75,10:27
600536,中国软件,25.95,26.78,3.10663765,3.2,10:27
300462,华铭智能,17.19,17.7,3.172588832,2.97,10:27
2268,卫 士 通,18.26,19.06,2.974137931,4.38,10:27
2903,宇环数控,27.18,28.56,3.267857143,5.08,10:27
300400,劲拓股份,16.04,16.31,3.47260274,1.68,10:27
300323,华灿光电,12.46,12.77,2.965382103,2.49,10:27
300427,红相股份,12.95,13.19,2.914012739,1.85,10:27
2741,光华科技,14.7,14.95,3.36492891,1.7,10:27
300358,楚天科技,10.29,10.54,3.125704622,2.43,10:27
2376,新北洋,13.74,14.13,3.320086705,2.84,10:27
300384,三联虹普,34.91,36.3,3.886986301,3.98,10:27
600885,宏发股份,21.17,21.63,2.854030501,2.17,10:29
2368,太极股份,32.79,34.56,3.063909774,5.4,10:29
895,双汇发展,23.9,24.22,3.44227245,1.34,10:29
603659,璞泰来,48.4,49.97,2.835820896,3.24,10:29
603309,维力医疗,10.67,10.87,3.023809524,1.87,10:29
608,阳光股份,4.81,4.88,3.32090943,1.46,10:29
603896,寿仙谷,37.71,38.99,2.831858407,3.39,10:29
600332,白云山,35.91,36.62,3.057939914,1.98,10:29
651,格力电器,40.36,40.96,3.815084227,1.49,10:29
2727,一心堂,27.8,28.47,3.18018018,2.41,10:29
600566,济川药业,43.4,44.5,3.248587571,2.53,10:29
963,华东医药,42.45,44,3.402366864,3.65,10:29
300400,劲拓股份,16.04,16.31,3.430311231,1.68,10:29
600771,广誉远,40.18,41.88,3.191489362,4.23,10:29
2741,光华科技,14.7,14.95,3.39427663,1.7,10:29
603032,德新交运,11.66,11.9,3.067893401,2.06,10:29
300604,长川科技,37.59,39.98,2.941176471,6.36,10:29
300601,康泰生物,38.07,40.99,3.034934498,7.67,10:29
603706,东方环宇,45.95,46.9,3.066239316,2.07,10:30
737,*ST南风,3,3.13,3.094979483,4.33,10:30
2035,华帝股份,12.55,12.81,2.761732852,2.07,10:30
603393,新天然气,36.77,37.6,2.834394904,2.26,10:30
603309,维力医疗,10.67,10.85,3.092909535,1.69,10:30
603160,汇顶科技,74.52,75.92,3.379396985,1.88,10:30
608,阳光股份,4.81,4.88,3.446808511,1.46,10:30
300672,国科微,52.58,55,3.143382353,4.6,10:30
2886,沃特股份,20.28,20.65,2.962025316,1.82,10:30
600332,白云山,35.91,36.58,3.161180477,1.87,10:30
603881,数据港,33.99,34.54,3.018867925,1.62,10:30
2268,卫 士 通,18.26,19.06,3.787481259,4.38,10:30
963,华东医药,42.45,44.02,3.101851852,3.7,10:30
603387,基蛋生物,43.83,44.83,2.953216374,2.28,10:30
300400,劲拓股份,16.04,16.32,3.19466248,1.75,10:30
300463,迈克生物,22.45,22.76,3.035714286,1.38,10:30
2741,光华科技,14.7,14.95,3.190184049,1.7,10:30
300604,长川科技,37.59,40.11,3.441176471,6.7,10:30
600197,伊力特,21.09,21.6,3.450342466,2.42,10:31
2035,华帝股份,12.55,12.8,3.095238095,1.99,10:31
2365,永安药业,15.75,16,2.80952381,1.59,10:31
601015,陕西黑猫,7.49,7.57,2.976459937,1.07,10:31
608,阳光股份,4.81,4.88,3.449477352,1.46,10:31
300672,国科微,52.58,55.14,3.159090909,4.87,10:31
300485,赛升药业,12.26,12.5,2.982005141,1.96,10:31
915,山大华特,16.37,16.66,2.858439201,1.77,10:31
2727,一心堂,27.8,28.45,2.819488818,2.34,10:31
2268,卫 士 通,18.26,19.09,3.317880795,4.55,10:31
600329,中新药业,17.61,18.72,3.093220339,6.3,10:31
300747,锐科激光,156,165.8,3.003003003,6.28,10:31
300400,劲拓股份,16.04,16.33,2.992537313,1.81,10:31
710,贝瑞基因,41.3,42.33,3.012048193,2.49,10:31
300333,兆日科技,8.92,9.12,2.795930949,2.24,10:31
2741,光华科技,14.7,14.93,3.099850969,1.56,10:31
300584,海辰药业,31.8,32.88,3.394648829,3.4,10:31
600990,四创电子,34.79,35.5,2.947916667,2.04,10:31
2915,中欣氟材,30.1,30.55,3.167539267,1.5,10:32
2368,太极股份,32.79,34.35,3.038321168,4.76,10:32
737,*ST南风,3,3.12,2.99438739,4,10:32
603393,新天然气,36.77,37.68,2.789473684,2.47,10:32
2294,信立泰,32.49,33.09,3.196392786,1.85,10:32
603309,维力医疗,10.67,10.84,2.837338262,1.59,10:32
603160,汇顶科技,74.52,75.89,2.789855072,1.84,10:32
608,阳光股份,4.81,4.87,3.441483198,1.25,10:32
300705,九典制药,20.24,21.38,3.014796547,5.63,10:32
2746,仙坛股份,14.87,15.49,3.306789606,4.17,10:32
300451,创业软件,16.03,16.33,4.192411924,1.87,10:32
600570,恒生电子,48.97,50.15,3.933764136,2.41,10:32
300400,劲拓股份,16.04,16.32,2.8,1.75,10:32
710,贝瑞基因,41.3,42.18,3.623188406,2.13,10:32
2741,光华科技,14.7,14.92,2.986918605,1.5,10:32
860,顺鑫农业,39.34,41.84,3.271186441,6.35,10:32
603799,华友钴业,51.74,52.31,2.892720307,1.1,10:32
600990,四创电子,34.79,35.46,2.911522634,1.93,10:32
600885,宏发股份,21.17,21.55,3.965087282,1.79,10:33
737,*ST南风,3,3.11,2.83301213,3.67,10:33
600276,恒瑞医药,67.05,69.93,4.166666667,4.3,10:33
300122,智飞生物,39.74,40.61,2.985074627,2.19,10:33
603309,维力医疗,10.67,10.82,3.181818182,1.41,10:33
608,阳光股份,4.81,4.87,3.38654504,1.25,10:33
2032,苏 泊 尔,49.8,51.18,2.807971014,2.77,10:33
697,炼石有色,16.17,16.65,2.933409874,2.97,10:33
603377,东方时尚,12.49,12.65,2.785714286,1.28,10:33
600211,西藏药业,31.18,32.05,3.220930233,2.79,10:33
603881,数据港,33.99,34.45,2.896341463,1.35,10:33
2399,海普瑞,17.38,17.64,2.894990366,1.5,10:33
300709,精研科技,33.95,34.96,3.347826087,2.97,10:33
710,贝瑞基因,41.3,42.15,3.184713376,2.06,10:33
300542,新晨科技,13.92,14.09,2.892561983,1.22,10:33
2741,光华科技,14.7,14.9,3.093053735,1.36,10:33
860,顺鑫农业,39.34,41.8,2.881646655,6.25,10:33
2898,赛隆药业,21.46,22,2.693661972,2.52,10:33
600885,宏发股份,21.17,21.58,3.816455696,1.94,10:34
737,*ST南风,3,3.11,2.886049572,3.67,10:34
300616,尚品宅配,89,90.2,3.301282051,1.35,10:34
2821,凯莱英,80.2,81.2,3.031088083,1.25,10:34
608,阳光股份,4.81,4.87,3.396873809,1.25,10:34
300705,九典制药,20.24,21.2,3.291873964,4.74,10:34
600203,福日电子,5.18,5.69,4.483102253,9.85,10:34
2032,苏 泊 尔,49.8,51,3.558139535,2.41,10:34
697,炼石有色,16.17,16.63,3.089114833,2.84,10:34
603881,数据港,33.99,34.5,2.959501558,1.5,10:34
600570,恒生电子,48.97,50.15,3.14171123,2.41,10:34
300633,开立医疗,28.89,31,2.805851064,7.3,10:34
603963,大理药业,19.57,20.55,3.479427549,5.01,10:34
2399,海普瑞,17.38,17.67,3.047667343,1.67,10:34
2741,光华科技,14.7,14.9,3.55221519,1.36,10:34
603986,兆易创新,106.79,109.9,3.618421053,2.91,10:34
2371,北方华创,51,51.72,2.989583333,1.41,10:34
300604,长川科技,37.59,39.8,3.107142857,5.88,10:34
2311,海大集团,19.96,20.27,3.292682927,1.55,10:35
2594,比亚迪,39.25,40.42,2.764140875,2.98,10:35
737,*ST南风,3,3.11,2.833963453,3.67,10:35
603535,嘉诚国际,20.19,20.48,3.292951542,1.44,10:35
2798,帝欧家居,30.55,30.86,2.885375494,1.01,10:35
2294,信立泰,32.49,33,2.604790419,1.57,10:35
600201,生物股份,15.57,15.8,2.863485017,1.48,10:35
608,阳光股份,4.81,4.88,3.405073021,1.46,10:35
600436,片仔癀,103.89,106.94,2.92358804,2.94,10:35
300662,科锐国际,22.22,22.59,2.767584098,1.67,10:35
2921,联诚精密,31.84,32.26,2.985611511,1.32,10:35
600203,福日电子,5.18,5.66,3.384738009,9.27,10:35
2032,苏 泊 尔,49.8,51.18,3.660287081,2.77,10:35
697,炼石有色,16.17,16.63,3.088500903,2.84,10:35
2025,航天电器,24.79,25.07,2.659883721,1.13,10:35
2399,海普瑞,17.38,17.63,3.775125628,1.44,10:35
300656,民德电子,22.17,22.4,3.132183908,1.04,10:35
300709,精研科技,33.95,34.96,2.857142857,2.97,10:35
2311,海大集团,19.96,20.27,3.292682927,1.55,10:36
2594,比亚迪,39.25,40.42,2.764140875,2.98,10:36
603535,嘉诚国际,20.19,20.48,3.292951542,1.44,10:36
2798,帝欧家居,30.55,30.86,2.885375494,1.01,10:36
2294,信立泰,32.49,33,2.604790419,1.57,10:36
600201,生物股份,15.57,15.8,2.863485017,1.48,10:36
608,阳光股份,4.81,4.88,3.405073021,1.46,10:36
600436,片仔癀,103.89,106.94,2.92358804,2.94,10:36
300662,科锐国际,22.22,22.59,2.767584098,1.67,10:36
2921,联诚精密,31.84,32.26,2.985611511,1.32,10:36
600203,福日电子,5.18,5.66,3.384738009,9.27,10:36
2032,苏 泊 尔,49.8,51.18,3.660287081,2.77,10:36
697,炼石有色,16.17,16.63,3.088500903,2.84,10:36
2025,航天电器,24.79,25.07,2.659883721,1.13,10:36
2399,海普瑞,17.38,17.63,3.775125628,1.44,10:36
300656,民德电子,22.17,22.4,3.132183908,1.04,10:36
300709,精研科技,33.95,34.96,2.857142857,2.97,10:36
300604,长川科技,37.59,39.78,2.602739726,5.83,10:36
2311,海大集团,19.96,20.27,3.292682927,1.55,10:37
2594,比亚迪,39.25,40.42,2.764140875,2.98,10:37
603535,嘉诚国际,20.19,20.48,3.292951542,1.44,10:37
2798,帝欧家居,30.55,30.86,2.885375494,1.01,10:37
2294,信立泰,32.49,33,2.604790419,1.57,10:37
600201,生物股份,15.57,15.8,2.863485017,1.48,10:37
608,阳光股份,4.81,4.88,3.405073021,1.46,10:37
600436,片仔癀,103.89,106.94,2.92358804,2.94,10:37
300662,科锐国际,22.22,22.59,2.767584098,1.67,10:37
2921,联诚精密,31.84,32.26,2.985611511,1.32,10:37
600203,福日电子,5.18,5.66,3.384738009,9.27,10:37
2032,苏 泊 尔,49.8,51.18,3.660287081,2.77,10:37
697,炼石有色,16.17,16.63,3.088500903,2.84,10:37
2025,航天电器,24.79,25.07,2.659883721,1.13,10:37
2399,海普瑞,17.38,17.63,3.775125628,1.44,10:37
300656,民德电子,22.17,22.4,3.132183908,1.04,10:37
300709,精研科技,33.95,34.96,2.857142857,2.97,10:37
300604,长川科技,37.59,39.78,2.602739726,5.83,10:37
737,*ST南风,3,3.11,2.881918819,3.67,10:38
2773,康弘药业,46.02,47.82,4.309210526,3.91,10:38
2826,易明医药,13.93,14.56,3.235294118,4.52,10:38
600184,光电股份,12.58,12.76,2.977386935,1.43,10:38
300636,同和药业,20.66,21.01,2.896825397,1.69,10:38
603659,璞泰来,48.4,49.82,2.92834891,2.93,10:38
300609,汇纳科技,26.75,27.87,2.973372781,4.19,10:38
603939,益丰药房,53.94,56,3.408577878,3.82,10:38
603288,海天味业,67.89,68.99,2.92746114,1.62,10:38
608,阳光股份,4.81,4.88,3.612512614,1.46,10:38
603896,寿仙谷,37.71,38.85,3.661202186,3.02,10:38
697,炼石有色,16.17,16.65,3.08478653,2.97,10:38
603963,大理药业,19.57,20.59,3.176369863,5.21,10:38
2399,海普瑞,17.38,17.64,3.097938144,1.5,10:38
300656,民德电子,22.17,22.49,3.208955224,1.44,10:38
826,启迪桑德,14.91,15.07,3.808556925,1.07,10:38
603605,珀莱雅,40.12,42.06,3.875968992,4.84,10:38
603713,密尔克卫,44.36,44.94,3.421052632,1.31,10:38
737,*ST南风,3,3.12,2.911031276,4,10:39
2773,康弘药业,46.02,47.83,4.358974359,3.93,10:39
2826,易明医药,13.93,14.59,3.796296296,4.74,10:39
600184,光电股份,12.58,12.77,2.918719212,1.51,10:39
300630,普利制药,61.31,64.54,3.651315789,5.27,10:39
300609,汇纳科技,26.75,27.85,2.982195846,4.11,10:39
300401,花园生物,16.84,17.06,2.924028269,1.31,10:39
300339,润和软件,12.43,12.56,3.075407991,1.05,10:39
608,阳光股份,4.81,4.88,3.60040228,1.46,10:39
2032,苏 泊 尔,49.8,50.92,3.530927835,2.25,10:39
600600,青岛啤酒,38.74,39.28,3.299492386,1.39,10:39
600781,辅仁药业,15.52,15.78,2.995426829,1.68,10:39
697,炼石有色,16.17,16.64,3.081081081,2.91,10:39
2399,海普瑞,17.38,17.64,3.063200815,1.5,10:39
300400,劲拓股份,16.04,16.32,2.87446505,1.75,10:39
300656,民德电子,22.17,22.5,2.986111111,1.49,10:39
826,启迪桑德,14.91,15.06,3.719546742,1.01,10:39
603605,珀莱雅,40.12,42.02,3.703703704,4.74,10:39
737,*ST南风,3,3.12,2.977317657,4,10:40
2773,康弘药业,46.02,48.07,4.005763689,4.45,10:40
2826,易明医药,13.93,14.6,3.754208754,4.81,10:40
2815,崇达技术,16.82,17.15,3.001600854,1.96,10:40
600184,光电股份,12.58,12.77,3.180778032,1.51,10:40
608,阳光股份,4.81,4.88,3.388943409,1.46,10:40
300294,博雅生物,30.36,30.7,3.642322097,1.12,10:40
2032,苏 泊 尔,49.8,51.19,3.870056497,2.79,10:40
600781,辅仁药业,15.52,15.78,3.060747664,1.68,10:40
697,炼石有色,16.17,16.64,3.01942319,2.91,10:40
2690,美亚光电,20.61,20.89,3.693181818,1.36,10:40
603377,东方时尚,12.49,12.68,2.839673913,1.52,10:40
300462,华铭智能,17.19,17.74,2.947530864,3.2,10:40
2399,海普瑞,17.38,17.64,2.881112176,1.5,10:40
300656,民德电子,22.17,22.49,3.006993007,1.44,10:40
300709,精研科技,33.95,34.9,3.009259259,2.8,10:40
826,启迪桑德,14.91,15.07,3.739675306,1.07,10:40
603605,珀莱雅,40.12,42.02,3.740648379,4.74,10:40
2826,易明医药,13.93,14.59,3.418367347,4.74,10:41
600184,光电股份,12.58,12.77,2.957446809,1.51,10:41
600197,伊力特,21.09,21.59,3.497229917,2.37,10:41
2382,蓝帆医疗,20.27,20.55,2.933333333,1.38,10:41
300630,普利制药,61.31,64.55,3.58490566,5.28,10:41
608,阳光股份,4.81,4.88,3.361371724,1.46,10:41
2032,苏 泊 尔,49.8,51.2,4.361313869,2.81,10:41
600781,辅仁药业,15.52,15.79,3.344680851,1.74,10:41
697,炼石有色,16.17,16.64,3.07761194,2.91,10:41
300003,乐普医疗,31.96,32.77,3.16005472,2.53,10:41
600329,中新药业,17.61,18.82,2.988668555,6.87,10:41
2399,海普瑞,17.38,17.65,3.104338843,1.55,10:41
600486,扬农化工,50.32,52.44,3.623595506,4.21,10:41
300656,民德电子,22.17,22.47,3.115942029,1.35,10:41
826,启迪桑德,14.91,15.07,3.863469178,1.07,10:41
300037,新宙邦,22.25,23.11,3.177966102,3.87,10:41
300490,华自科技,13.15,13.43,2.933333333,2.13,10:41
603605,珀莱雅,40.12,42.03,4.385964912,4.76,10:41
2826,易明医药,13.93,14.58,3.396226415,4.67,10:42
600184,光电股份,12.58,12.77,3.04964539,1.51,10:42
300630,普利制药,61.31,64.54,3.774834437,5.27,10:42
603659,璞泰来,48.4,49.84,3.429602888,2.98,10:42
603288,海天味业,67.89,68.95,3.185328185,1.56,10:42
608,阳光股份,4.81,4.88,3.358112476,1.46,10:42
2032,苏 泊 尔,49.8,51.18,4.06779661,2.77,10:42
600600,青岛啤酒,38.74,39.18,3.448275862,1.14,10:42
600781,辅仁药业,15.52,15.79,3.371893745,1.74,10:42
697,炼石有色,16.17,16.65,3.075775656,2.97,10:42
300747,锐科激光,156,163.98,4.299065421,5.12,10:42
600486,扬农化工,50.32,52.48,3.343023256,4.29,10:42
300400,劲拓股份,16.04,16.32,3.319604613,1.75,10:42
300618,寒锐钴业,123.69,126.9,3.203463203,2.6,10:42
300358,楚天科技,10.29,10.41,3.500986193,1.17,10:42
300490,华自科技,13.15,13.4,3.429003021,1.9,10:42
603605,珀莱雅,40.12,41.97,3.4,4.61,10:42
300384,三联虹普,34.91,36.17,3.056603774,3.61,10:42
737,*ST南风,3,3.11,2.860569715,3.67,10:43
2773,康弘药业,46.02,48.03,2.817679558,4.37,10:43
2826,易明医药,13.93,14.58,3.450479233,4.67,10:43
2815,崇达技术,16.82,17.15,2.942097027,1.96,10:43
2707,众信旅游,9.27,9.45,2.973333333,1.94,10:43
600276,恒瑞医药,67.05,69.92,2.965517241,4.28,10:43
300678,中科信息,22.43,22.68,3.090753425,1.11,10:43
603659,璞泰来,48.4,49.93,2.827380952,3.16,10:43
603858,步长制药,38.5,40.66,3.997933884,5.61,10:43
608,阳光股份,4.81,4.88,3.336544637,1.46,10:43
2032,苏 泊 尔,49.8,51.15,3.4,2.71,10:43
600600,青岛啤酒,38.74,39.17,3.086419753,1.11,10:43
