code,PI,name,pre_close,price,change,time
002881,3.389261744966443,美格智能,20.660,21.200,2.61,10:19
600867,3.249667553191489,通化东宝,21.640,21.860,1.02,10:19
603180,3.209459459459459,金牌厨柜,67.650,68.560,1.35,10:19
002897,3.182844243792325,意华股份,22.980,23.270,1.26,10:19
002281,3.107981220657277,光迅科技,23.270,23.970,3.01,10:19
300042,3.103448275862069,朗科科技,25.320,26.360,4.11,10:19
300563,3.0141843971631204,神宇股份,24.140,24.490,1.45,10:19
300036,2.9932546374367623,超图软件,22.420,23.150,3.26,10:19
002741,2.9788838612368025,光华科技,14.730,14.980,1.70,10:19
000048,2.8764478764478763,*ST康达,22.550,22.810,1.15,10:19
300238,2.8687050359712227,冠昊生物,12.340,12.490,1.22,10:19
603912,2.856485740570377,佳力图,14.180,14.700,3.67,10:19
600547,2.794957183634634,山东黄金,22.390,22.750,1.61,10:19
002930,3.6530612244897958,宏川智慧,32.920,33.870,2.89,10:20
300601,3.5089463220675943,康泰生物,41.880,44.840,7.07,10:20
300698,3.4333859926276986,万马科技,17.380,19.080,9.78,10:20
300550,3.361244019138756,和仁科技,36.700,37.230,1.44,10:20
600195,3.3599088838268787,中牧股份,12.610,12.760,1.19,10:20
002815,3.343520782396088,崇达技术,17.150,17.560,2.39,10:20
300563,3.244274809160305,神宇股份,24.140,24.410,1.12,10:20
603458,3.236111111111111,勘设股份,39.040,39.440,1.02,10:20
002353,3.076036866359447,杰瑞股份,18.600,18.900,1.61,10:20
300504,3.0347349177330893,天邑股份,31.670,32.430,2.40,10:20
300456,2.9963898916967504,耐威科技,25.440,25.730,1.14,10:20
002916,2.939068100358423,深南电路,65.310,68.470,4.84,10:20
300582,2.912946428571429,英飞特,11.210,11.510,2.68,10:20
603712,2.838164251207729,七一二,22.400,22.990,2.63,10:20
000048,2.7239488117001827,*ST康达,22.550,22.810,1.15,10:20
002049,2.7217125382262997,紫光国微,44.970,45.540,1.27,10:20
002741,2.7203856749311295,光华科技,14.730,14.980,1.70,10:20
300584,2.713675213675214,海辰药业,32.580,33.460,2.70,10:20
300601,3.6898954703832754,康泰生物,41.880,44.910,7.23,10:21
002419,3.3305509181969946,天虹股份,11.510,11.680,1.48,10:21
300588,3.319088319088319,熙菱信息,10.820,10.930,1.02,10:21
000829,3.1336129418813665,天音控股,8.780,8.930,1.71,10:21
603043,3.105123674911661,广州酒家,24.590,25.250,2.68,10:21
300550,3.1015452538631347,和仁科技,36.700,37.240,1.47,10:21
300042,2.950268817204301,朗科科技,25.320,26.360,4.11,10:21
002410,2.915407854984895,广联达,28.990,30.390,4.83,10:21
603083,2.8947368421052633,剑桥科技,27.020,28.260,4.59,10:21
002741,2.716643741403026,光华科技,14.730,14.970,1.63,10:21
002881,2.6901565995525725,美格智能,20.660,21.180,2.52,10:21
300563,2.6729559748427674,神宇股份,24.140,24.430,1.20,10:21
300630,2.5,普利制药,65.970,68.420,3.71,10:21
600682,2.448657187993681,南京新百,11.640,12.260,5.33,10:21
600201,2.389431361286617,生物股份,15.820,16.000,1.14,10:21
600845,2.3880597014925375,宝信软件,26.210,27.010,3.05,10:21
600397,2.3776997952959853,*ST安煤,2.060,2.130,3.40,10:21
600547,2.3325262308313155,山东黄金,22.390,22.770,1.70,10:21
002815,3.8682634730538923,崇达技术,17.150,17.540,2.27,10:22
603444,3.7078651685393256,吉比特,122.140,123.900,1.44,10:22
600271,3.65987460815047,航天信息,28.020,28.620,2.14,10:22
300588,3.4237288135593222,熙菱信息,10.820,10.940,1.11,10:22
603228,3.3881578947368425,景旺电子,54.900,55.660,1.38,10:22
000829,3.2943037974683542,天音控股,8.780,8.930,1.71,10:22
300550,3.1431767337807606,和仁科技,36.700,37.320,1.69,10:22
300584,2.987012987012987,海辰药业,32.580,33.560,3.01,10:22
002419,2.9261744966442955,天虹股份,11.510,11.670,1.39,10:22
603458,2.830547112462006,勘设股份,39.040,39.440,1.02,10:22
002691,2.7582644628099175,冀凯股份,9.390,9.610,2.34,10:22
300212,2.739273927392739,易华录,27.880,28.860,3.52,10:22
002741,2.7316735822959886,光华科技,14.730,14.900,1.15,10:22
603658,2.7131782945736433,安图生物,70.170,72.250,2.96,10:22
002792,2.6959247648902824,通宇通讯,22.360,23.220,3.85,10:22
002293,2.6913425345043915,罗莱生活,11.910,12.040,1.09,10:22
002464,2.6533592989289194,众应互联,9.690,10.180,5.06,10:22
002930,2.64525993883792,宏川智慧,32.920,33.890,2.95,10:22
600536,3.9930114358322744,中国软件,27.930,29.070,4.08,10:23
300550,3.9355742296918765,和仁科技,36.700,37.320,1.69,10:23
600990,3.680297397769517,四创电子,35.230,35.810,1.65,10:23
300091,3.366610214814154,金通灵,10.000,10.950,9.50,10:23
300015,3.2468955441928413,爱尔眼科,32.350,32.970,1.92,10:23
300430,3.1844660194174756,诚益通,8.400,8.540,1.67,10:23
000829,3.108993448481239,天音控股,8.780,8.900,1.37,10:23
002268,3.0555555555555554,卫 士 通,19.220,20.800,8.22,10:23
600195,3.007889546351085,中牧股份,12.610,12.740,1.03,10:23
300003,3.004679144385027,乐普医疗,32.390,33.350,2.96,10:23
600271,2.9012345679012346,航天信息,28.020,28.600,2.07,10:23
603458,2.8753993610223643,勘设股份,39.040,39.440,1.02,10:23
300597,2.8548387096774195,吉大通信,14.050,14.300,1.78,10:23
002419,2.853403141361256,天虹股份,11.510,11.680,1.48,10:23
603398,2.8407224958949095,邦宝益智,15.190,15.650,3.03,10:23
603043,2.8291536050156743,广州酒家,24.590,25.240,2.64,10:23
300563,2.7564102564102564,神宇股份,24.140,24.440,1.24,10:23
002353,2.7521929824561404,杰瑞股份,18.600,18.890,1.56,10:23
600867,3.9543802987484864,通化东宝,21.640,21.890,1.16,10:24
300550,3.6493506493506493,和仁科技,36.700,37.270,1.55,10:24
603658,3.56020942408377,安图生物,70.170,72.530,3.36,10:24
300003,3.4612432847275514,乐普医疗,32.390,33.400,3.12,10:24
002876,3.403614457831325,三利谱,51.400,52.480,2.10,10:24
300091,3.398563734290844,金通灵,10.000,10.960,9.60,10:24
603180,3.3687943262411344,金牌厨柜,67.650,68.470,1.21,10:24
300037,3.05,新宙邦,23.010,23.470,2.00,10:24
300563,3.0069930069930066,神宇股份,24.140,24.440,1.24,10:24
600195,2.991886409736308,中牧股份,12.610,12.740,1.03,10:24
002419,2.9863013698630136,天虹股份,11.510,11.690,1.56,10:24
300684,2.9411764705882355,中石科技,84.160,87.500,3.97,10:24
300541,2.8915662650602414,先进数通,12.950,13.090,1.08,10:24
600520,2.8466076696165192,文一科技,16.450,16.810,2.19,10:24
300430,2.839007501442585,诚益通,8.400,8.540,1.67,10:24
300395,2.8298368298368297,菲利华,15.840,16.030,1.20,10:24
603010,2.8125,万盛股份,15.640,15.880,1.53,10:24
600761,2.731264637002342,安徽合力,9.980,10.210,2.30,10:24
603912,4.066791510611735,佳力图,14.180,14.580,2.82,10:25
300601,3.592233009708738,康泰生物,41.880,45.200,7.93,10:25
002929,3.462686567164179,润建通信,33.900,34.500,1.77,10:25
300037,3.316532258064516,新宙邦,23.010,23.450,1.91,10:25
002930,3.2678983833718243,宏川智慧,32.920,33.770,2.58,10:25
603899,3.259259259259259,晨光文具,28.780,29.400,2.15,10:25
002648,3.182326621923937,卫星石化,9.380,10.180,8.53,10:25
002410,3.147622427253371,广联达,28.990,30.350,4.69,10:25
600195,3.0729166666666665,中牧股份,12.610,12.740,1.03,10:25
300430,3.0673316708229423,诚益通,8.400,8.560,1.90,10:25
300003,3.025965379494008,乐普医疗,32.390,33.380,3.06,10:25
601233,2.955064737242955,桐昆股份,17.590,17.960,2.10,10:25
002419,2.9331184528605965,天虹股份,11.510,11.690,1.56,10:25
300253,2.89440203562341,卫宁健康,12.770,12.990,1.72,10:25
300711,2.8616352201257866,广哈通信,17.930,18.360,2.40,10:25
300395,2.8490298154283007,菲利华,15.840,16.000,1.01,10:25
300550,2.80561122244489,和仁科技,36.700,37.330,1.72,10:25
603010,2.795031055900621,万盛股份,15.640,15.860,1.41,10:25
300615,3.9355992844364938,欣天科技,17.600,17.780,1.02,10:26
603658,3.560311284046693,安图生物,70.170,72.600,3.46,10:26
603899,3.4462616822429903,晨光文具,28.780,29.370,2.05,10:26
300308,3.3651226158038146,中际旭创,48.180,50.020,3.82,10:26
603569,3.343313373253493,长久物流,14.150,14.320,1.20,10:26
300597,3.297045101088647,吉大通信,14.050,14.300,1.78,10:26
300037,3.1608133086876156,新宙邦,23.010,23.460,1.96,10:26
600536,3.111702127659574,中国软件,27.930,29.170,4.44,10:26
600867,3.101617795753286,通化东宝,21.640,21.890,1.16,10:26
300430,3.0676020408163263,诚益通,8.400,8.540,1.67,10:26
300638,3.024193548387097,广和通,27.990,28.470,1.71,10:26
603010,3.0100334448160537,万盛股份,15.640,15.850,1.34,10:26
300146,2.9849137931034484,汤臣倍健,19.900,20.640,3.72,10:26
002223,2.974169741697417,鱼跃医疗,18.090,18.560,2.60,10:26
300423,2.960526315789474,鲁亿通,20.700,21.060,1.74,10:26
300347,2.945945945945946,泰格医药,59.740,60.780,1.74,10:26
000975,2.9368421052631577,银泰资源,8.920,9.100,2.02,10:26
002488,2.8416313559322033,金固股份,11.430,12.220,6.91,10:26
603658,4.315960912052117,安图生物,70.170,72.570,3.42,10:27
300615,4.110612855007473,欣天科技,17.600,17.780,1.02,10:27
300046,3.7714041095890414,台基股份,15.830,16.470,4.04,10:27
300136,3.5925925925925926,信维通信,33.380,34.750,4.10,10:27
300597,3.4176182707993474,吉大通信,14.050,14.280,1.64,10:27
300638,3.3256880733944953,广和通,27.990,28.410,1.50,10:27
600867,3.264314928425358,通化东宝,21.640,22.000,1.66,10:27
002563,3.208603417796111,森马服饰,11.680,11.950,2.31,10:27
300630,3.189655172413793,普利制药,65.970,68.700,4.14,10:27
603010,3.1357388316151202,万盛股份,15.640,15.840,1.28,10:27
603569,3.047882136279926,长久物流,14.150,14.320,1.20,10:27
002488,3.0369318181818183,金固股份,11.430,12.230,7.00,10:27
603712,2.935627081021088,七一二,22.400,22.770,1.65,10:27
002007,2.924393723252496,华兰生物,32.450,32.820,1.14,10:27
002223,2.9216654904728303,鱼跃医疗,18.090,18.580,2.71,10:27
601808,2.9075492341356677,中海油服,10.330,10.580,2.42,10:27
300620,2.8594249201277955,光库科技,41.890,42.810,2.20,10:27
300572,2.8089887640449436,安车检测,45.400,46.000,1.32,10:27
300615,4.198473282442748,欣天科技,17.600,17.780,1.02,10:28
300423,3.8297872340425534,鲁亿通,20.700,21.040,1.64,10:28
300572,3.5517241379310347,安车检测,45.400,46.000,1.32,10:28
002419,3.4018264840182653,天虹股份,11.510,11.690,1.56,10:28
603127,3.279569892473118,昭衍新药,50.120,50.770,1.30,10:28
300597,3.169440242057489,吉大通信,14.050,14.290,1.71,10:28
300601,3.0932203389830506,康泰生物,41.880,45.000,7.45,10:28
300620,3.0756013745704465,光库科技,41.890,42.800,2.17,10:28
603569,3.012589928057554,长久物流,14.150,14.300,1.06,10:28
600728,2.921978582355941,佳都科技,7.260,7.340,1.10,10:28
603010,2.906050955414013,万盛股份,15.640,15.840,1.28,10:28
300653,2.873563218390805,正海生物,59.000,59.770,1.31,10:28
002488,2.825052854122622,金固股份,11.430,12.230,7.00,10:28
600760,2.8124999999999996,中航沈飞,35.340,35.700,1.02,10:28
300667,2.7314814814814814,必创科技,30.200,31.120,3.05,10:28
002912,2.678571428571429,中新赛克,96.750,98.580,1.89,10:28
600498,2.653061224489796,烽火通信,30.980,32.300,4.26,10:28
300658,2.6136363636363638,延江股份,16.030,17.150,6.99,10:28
300572,4.188034188034187,安车检测,45.400,46.000,1.32,10:29
300423,3.4090909090909087,鲁亿通,20.700,21.050,1.69,10:29
002773,3.3636363636363638,康弘药业,47.880,48.360,1.00,10:29
002410,3.3196384552177487,广联达,28.990,30.400,4.86,10:29
300347,3.189655172413793,泰格医药,59.740,60.700,1.61,10:29
300620,3.1850533807829184,光库科技,41.890,42.820,2.22,10:29
603228,3.15625,景旺电子,54.900,55.980,1.97,10:29
603569,3.1367041198501875,长久物流,14.150,14.300,1.06,10:29
000938,3.10126582278481,紫光股份,45.180,46.620,3.19,10:29
000063,2.8894241798577656,中兴通讯,14.500,15.360,5.93,10:29
603010,2.8605015673981193,万盛股份,15.640,15.840,1.28,10:29
002223,2.817258883248731,鱼跃医疗,18.090,18.570,2.65,10:29
002916,2.8169014084507045,深南电路,65.310,68.400,4.73,10:29
603083,2.800875273522976,剑桥科技,27.020,28.360,4.96,10:29
600195,2.774122807017544,中牧股份,12.610,12.780,1.35,10:29
603936,2.6881720430107525,博敏电子,17.980,18.280,1.67,10:29
002866,2.665016501650165,传艺科技,13.700,14.460,5.55,10:29
002065,2.6309117929888974,东华软件,8.700,8.870,1.95,10:29
603912,4.225032425421531,佳力图,14.180,14.570,2.75,10:30
300572,4.166666666666667,安车检测,45.400,46.000,1.32,10:30
002410,4.082926829268293,广联达,28.990,30.350,4.69,10:30
000963,3.824091778202677,华东医药,44.480,45.190,1.60,10:30
300638,3.5891089108910887,广和通,27.990,28.400,1.46,10:30
603180,3.298611111111111,金牌厨柜,67.650,68.590,1.39,10:30
002419,3.2445923460898505,天虹股份,11.510,11.690,1.56,10:30
600521,3.225265511458916,华海药业,19.730,20.550,4.16,10:30
300454,3.0882352941176467,深信服,98.880,102.800,3.96,10:30
300578,3.0588235294117645,会畅通讯,19.670,19.970,1.53,10:30
603881,2.9393939393939394,数据港,34.730,35.970,3.57,10:30
300620,2.857142857142857,光库科技,41.890,42.840,2.27,10:30
000938,2.8488372093023258,紫光股份,45.180,46.600,3.14,10:30
600498,2.844611528822055,烽火通信,30.980,32.250,4.10,10:30
603010,2.816358024691358,万盛股份,15.640,15.850,1.34,10:30
002065,2.810889326211227,东华软件,8.700,8.870,1.95,10:30
603083,2.7472527472527473,剑桥科技,27.020,28.370,5.00,10:30
603659,2.67515923566879,璞泰来,49.420,50.420,2.02,10:30
300572,3.9183673469387754,安车检测,45.400,45.930,1.17,10:31
603083,3.7037037037037037,剑桥科技,27.020,28.180,4.29,10:31
002419,3.680555555555556,天虹股份,11.510,11.670,1.39,10:31
603180,3.467153284671533,金牌厨柜,67.650,68.550,1.33,10:31
300550,3.3238636363636362,和仁科技,36.700,37.170,1.28,10:31
002544,3.2286995515695067,杰赛科技,11.680,11.980,2.57,10:31
600810,3.15028901734104,神马股份,18.150,18.560,2.26,10:31
603010,2.967479674796748,万盛股份,15.640,15.830,1.21,10:31
300687,2.967032967032967,赛意信息,20.730,20.950,1.06,10:31
002866,2.8841463414634148,传艺科技,13.700,14.570,6.35,10:31
300490,2.739602169981917,华自科技,13.420,13.790,2.76,10:31
300552,2.6878612716763004,万集科技,17.660,17.880,1.25,10:31
600610,2.676080171473696,*ST毅达,1.400,1.460,4.29,10:31
002065,2.619528028774454,东华软件,8.700,8.860,1.84,10:31
300630,2.5542168674698793,普利制药,65.970,68.970,4.55,10:31
300037,2.5458715596330275,新宙邦,23.010,23.410,1.74,10:31
002268,2.5316455696202533,卫 士 通,19.220,20.900,8.74,10:31
300288,2.516025641025641,朗玛信息,13.900,14.670,5.54,10:31
300572,3.922764227642276,安车检测,45.400,46.000,1.32,10:32
300630,3.19277108433735,普利制药,65.970,68.750,4.21,10:32
603010,3.168402777777778,万盛股份,15.640,15.800,1.02,10:32
300122,3.0606544293695133,智飞生物,40.660,41.200,1.33,10:32
300550,3.0,和仁科技,36.700,37.110,1.12,10:32
300584,2.870967741935484,海辰药业,32.580,33.520,2.89,10:32
603315,2.7121001390820583,福鞍股份,11.500,11.780,2.43,10:32
600610,2.6622690331280294,*ST毅达,1.400,1.470,5.00,10:32
300384,2.661290322580645,三联虹普,35.600,36.230,1.77,10:32
002065,2.6606215255627452,东华软件,8.700,8.850,1.72,10:32
300612,2.631578947368421,宣亚国际,18.560,18.760,1.08,10:32
300667,2.4450549450549453,必创科技,30.200,30.900,2.32,10:32
000048,2.434108527131783,*ST康达,22.550,22.800,1.11,10:32
002362,2.389830508474576,汉王科技,18.090,18.780,3.81,10:32
603444,2.325581395348837,吉比特,122.140,123.770,1.33,10:32
300322,2.299092676604018,硕贝德,8.420,8.860,5.23,10:32
600397,2.2706915855654124,*ST安煤,2.060,2.140,3.88,10:32
603989,2.2336769759450172,艾华集团,20.670,21.090,2.03,10:32
300392,4.439906651108518,腾信股份,8.990,9.810,9.12,10:33
002223,4.2191435768261965,鱼跃医疗,18.090,18.670,3.21,10:33
002268,4.216317767042405,卫 士 通,19.220,20.950,9.00,10:33
300572,3.987603305785124,安车检测,45.400,46.000,1.32,10:33
300313,3.9591836734693877,天山生物,8.730,8.850,1.37,10:33
000661,3.7869822485207103,长春高新,212.750,214.970,1.04,10:33
300122,3.607660455486543,智飞生物,40.660,41.180,1.28,10:33
603444,3.19672131147541,吉比特,122.140,123.900,1.44,10:33
300604,3.046218487394958,长川科技,40.110,41.580,3.66,10:33
300136,2.9260450160771705,信维通信,33.380,34.500,3.36,10:33
600345,2.8691813804173356,长江通信,25.030,25.750,2.88,10:33
000048,2.8339350180505414,*ST康达,22.550,22.800,1.11,10:33
600610,2.817107068716794,*ST毅达,1.400,1.460,4.29,10:33
600271,2.7938071780436315,航天信息,28.020,28.370,1.25,10:33
600867,2.787846481876332,通化东宝,21.640,21.950,1.43,10:33
300584,2.78125,海辰药业,32.580,33.580,3.07,10:33
603912,2.767031118587048,佳力图,14.180,14.380,1.41,10:33
300037,2.766798418972332,新宙邦,23.010,23.370,1.56,10:33
300144,4.779523568170299,宋城演艺,25.600,25.890,1.13,10:34
603912,3.983790523690773,佳力图,14.180,14.410,1.62,10:34
300313,3.8415841584158414,天山生物,8.730,8.860,1.49,10:34
002223,3.5197588747488275,鱼跃医疗,18.090,18.680,3.26,10:34
002281,3.1144781144781146,光迅科技,23.270,23.890,2.66,10:34
300658,2.9819616685456594,延江股份,16.030,17.000,6.05,10:34
603444,2.9729729729729732,吉比特,122.140,123.880,1.42,10:34
000048,2.788632326820604,*ST康达,22.550,22.810,1.15,10:34
600610,2.765374467221433,*ST毅达,1.400,1.460,4.29,10:34
002896,2.604166666666667,中大力德,36.380,36.930,1.51,10:34
300146,2.600896860986547,汤臣倍健,19.900,20.550,3.27,10:34
600397,2.5945623658478416,*ST安煤,2.060,2.150,4.37,10:34
603083,2.577319587628866,剑桥科技,27.020,28.170,4.26,10:34
300612,2.526690391459075,宣亚国际,18.560,18.780,1.19,10:34
300222,2.526315789473684,科大智能,17.360,17.560,1.15,10:34
600271,2.4926542605288935,航天信息,28.020,28.390,1.32,10:34
002741,2.4811557788944723,光华科技,14.730,14.950,1.49,10:34
603659,2.4752475247524752,璞泰来,49.420,50.340,1.86,10:34
300620,3.918269230769231,光库科技,41.890,42.700,1.93,10:35
300313,3.73795761078998,天山生物,8.730,8.860,1.49,10:35
000938,3.506849315068493,紫光股份,45.180,46.280,2.43,10:35
600345,3.256997455470738,长江通信,25.030,25.660,2.52,10:35
603658,3.25,安图生物,70.170,72.400,3.18,10:35
000619,3.1738248224551913,海螺型材,6.660,6.860,3.00,10:35
300357,2.9120879120879124,我武生物,39.150,40.780,4.16,10:35
600610,2.8872869790390876,*ST毅达,1.400,1.470,5.00,10:35
300423,2.8668478260869565,鲁亿通,20.700,20.980,1.35,10:35
300684,2.7777777777777777,中石科技,84.160,86.880,3.23,10:35
000048,2.773851590106007,*ST康达,22.550,22.810,1.15,10:35
603018,2.643585614600107,中设集团,17.180,17.830,3.78,10:35
002866,2.5987708516242316,传艺科技,13.700,14.540,6.13,10:35
603315,2.563202247191011,福鞍股份,11.500,11.730,2.00,10:35
600397,2.5457764524996502,*ST安煤,2.060,2.150,4.37,10:35
600271,2.47093023255814,航天信息,28.020,28.370,1.25,10:35
002741,2.459526774595268,光华科技,14.730,14.910,1.22,10:35
300504,2.405857740585774,天邑股份,31.670,32.270,1.89,10:35
300620,3.8995215311004787,光库科技,41.890,42.690,1.91,10:36
300313,3.88,天山生物,8.730,8.860,1.49,10:36
300144,3.6659021406727827,宋城演艺,25.600,25.950,1.37,10:36
000938,3.5471204188481673,紫光股份,45.180,46.290,2.46,10:36
300612,3.289156626506024,宣亚国际,18.560,18.780,1.19,10:36
300392,3.2609445018958976,腾信股份,8.990,9.810,9.12,10:36
300383,3.1947743467933494,光环新网,14.760,15.010,1.69,10:36
002841,2.967032967032967,视源股份,57.290,58.300,1.76,10:36
603315,2.8076923076923075,福鞍股份,11.500,11.740,2.09,10:36
000048,2.798573975044563,*ST康达,22.550,22.810,1.15,10:36
002410,2.780269058295964,广联达,28.990,30.420,4.93,10:36
600610,2.722961079601017,*ST毅达,1.400,1.460,4.29,10:36
300604,2.68,长川科技,40.110,41.550,3.59,10:36
600345,2.6778242677824267,长江通信,25.030,25.680,2.60,10:36
600990,2.6323119777158777,四创电子,35.230,35.870,1.82,10:36
600179,2.5938892425206874,安通控股,9.890,10.010,1.21,10:36
000739,2.5888324873096447,普洛药业,7.160,7.240,1.12,10:36
002741,2.57496740547588,光华科技,14.730,14.910,1.22,10:36
300392,4.577179264407762,腾信股份,8.990,9.890,10.01,10:37
600867,4.431372549019608,通化东宝,21.640,21.920,1.29,10:37
300313,3.766990291262136,天山生物,8.730,8.850,1.37,10:37
603081,3.5860058309037903,大丰实业,12.910,13.400,3.80,10:37
300620,3.574561403508772,光库科技,41.890,42.700,1.93,10:37
300572,3.4375,安车检测,45.400,45.900,1.10,10:37
300658,3.262839879154078,延江股份,16.030,17.100,6.67,10:37
300347,3.178807947019868,泰格医药,59.740,60.620,1.47,10:37
002260,3.0454577790424704,*ST德奥,2.820,2.920,3.55,10:37
300146,2.99931833674165,汤臣倍健,19.900,20.460,2.81,10:37
600345,2.838137472283814,长江通信,25.030,25.680,2.60,10:37
300373,2.833583208395802,扬杰科技,28.680,29.000,1.12,10:37
000048,2.798573975044563,*ST康达,22.550,22.810,1.15,10:37
002916,2.794117647058824,深南电路,65.310,68.580,5.01,10:37
600763,2.763157894736842,通策医疗,52.480,54.920,4.65,10:37
603315,2.7484939759036147,福鞍股份,11.500,11.770,2.35,10:37
002902,2.713178294573644,铭普光磁,26.500,26.850,1.32,10:37
300037,2.605042016806723,新宙邦,23.010,23.400,1.69,10:37
300392,3.9642662797025214,腾信股份,8.990,9.870,9.79,10:38
300313,3.9034205231388333,天山生物,8.730,8.820,1.03,10:38
600763,3.8297872340425534,通策医疗,52.480,55.020,4.84,10:38
002410,3.5806451612903225,广联达,28.990,30.350,4.69,10:38
300658,3.441422594142259,延江股份,16.030,17.110,6.74,10:38
002260,3.364062840933886,*ST德奥,2.820,2.930,3.90,10:38
603658,3.2206405693950177,安图生物,70.170,72.560,3.41,10:38
600547,3.2034555712270802,山东黄金,22.390,22.970,2.59,10:38
300134,3.1529769665362886,大富科技,11.330,11.920,5.21,10:38
600079,3.0753373313343326,人福医药,12.350,12.570,1.78,10:38
300698,2.979381443298969,万马科技,17.380,18.480,6.33,10:38
600634,2.9274743159393752,*ST富控,2.170,2.260,4.15,10:38
300602,2.817531305903399,飞荣达,39.810,40.400,1.48,10:38
300308,2.8043478260869565,中际旭创,48.180,49.600,2.95,10:38
603713,2.8,密尔克卫,44.860,45.510,1.45,10:38
000048,2.798573975044563,*ST康达,22.550,22.810,1.15,10:38
002675,2.707203718048025,东诚药业,8.940,9.260,3.58,10:38
002741,2.5974025974025974,光华科技,14.730,14.950,1.49,10:38
600867,4.043377226955848,通化东宝,21.640,21.870,1.06,10:39
603899,3.6530612244897958,晨光文具,28.780,29.100,1.11,10:39
300658,3.301698301698302,延江股份,16.030,17.120,6.80,10:39
002260,3.240792199262365,*ST德奥,2.820,2.930,3.90,10:39
300612,3.1760204081632653,宣亚国际,18.560,18.800,1.29,10:39
300588,3.173374613003096,熙菱信息,10.820,11.030,1.94,10:39
600547,3.0597515944947973,山东黄金,22.390,23.000,2.72,10:39
603315,2.7861445783132526,福鞍股份,11.500,11.760,2.26,10:39
002741,2.7210884353741496,光华科技,14.730,14.960,1.56,10:39
002362,2.7107652399481195,汉王科技,18.090,18.590,2.76,10:39
603319,2.641025641025641,湘油泵,24.040,25.270,5.12,10:39
600634,2.5557317414420297,*ST富控,2.170,2.260,4.15,10:39
300134,2.5437636761487967,大富科技,11.330,11.880,4.85,10:39
603042,2.5132275132275135,华脉科技,16.150,16.480,2.04,10:39
603659,2.5,璞泰来,49.420,50.320,1.82,10:39
002912,2.441860465116279,中新赛克,96.750,97.900,1.19,10:39
300602,2.428139183055976,飞荣达,39.810,40.350,1.36,10:39
600610,2.341991341991342,*ST毅达,1.400,1.470,5.00,10:39
600867,4.07103825136612,通化东宝,21.640,21.860,1.02,10:40
600547,3.8907363420427554,山东黄金,22.390,22.950,2.50,10:40
002260,3.3676325747758025,*ST德奥,2.820,2.920,3.55,10:40
002153,3.3073727933541015,石基信息,33.800,34.480,2.01,10:40
600271,3.1557653405259614,航天信息,28.020,28.320,1.07,10:40
603658,3.136645962732919,安图生物,70.170,72.850,3.82,10:40
300658,2.9680150517403576,延江股份,16.030,17.100,6.67,10:40
300454,2.9473684210526314,深信服,98.880,102.300,3.46,10:40
603899,2.8253968253968256,晨光文具,28.780,29.150,1.29,10:40
002912,2.7564102564102564,中新赛克,96.750,98.030,1.32,10:40
603315,2.7361319340329833,福鞍股份,11.500,11.770,2.35,10:40
600570,2.6741130091984235,恒生电子,49.990,50.590,1.20,10:40
300588,2.6685393258426964,熙菱信息,10.820,11.070,2.31,10:40
300384,2.6333333333333333,三联虹普,35.600,36.250,1.83,10:40
600634,2.557043432296714,*ST富控,2.170,2.260,4.15,10:40
002841,2.53968253968254,视源股份,57.290,58.030,1.29,10:40
002741,2.5316455696202533,光华科技,14.730,14.960,1.56,10:40
300373,2.525380710659898,扬杰科技,28.680,29.060,1.32,10:40
300136,3.8945578231292513,信维通信,33.380,34.350,2.91,10:41
600867,3.6775362318840576,通化东宝,21.640,21.900,1.20,10:41
600547,3.29097605893186,山东黄金,22.390,22.970,2.59,10:41
600345,3.253182461103253,长江通信,25.030,25.650,2.48,10:41
002281,3.2386363636363633,光迅科技,23.270,23.780,2.19,10:41
002260,3.140380709461055,*ST德奥,2.820,2.910,3.19,10:41
300392,3.10561797752809,腾信股份,8.990,9.870,9.79,10:41
002430,3.084192439862543,杭氧股份,13.000,13.170,1.31,10:41
603877,3.0434782608695654,太平鸟,24.700,25.310,2.47,10:41
603180,2.987421383647799,金牌厨柜,67.650,68.570,1.36,10:41
300046,2.8922815945716707,台基股份,15.830,16.370,3.41,10:41
603315,2.8649921507064366,福鞍股份,11.500,11.780,2.43,10:41
300134,2.861696910250123,大富科技,11.330,11.860,4.68,10:41
300620,2.8397212543554007,光库科技,41.890,42.800,2.17,10:41
002353,2.72972972972973,杰瑞股份,18.600,18.790,1.02,10:41
600990,2.633744855967078,四创电子,35.230,35.800,1.62,10:41
002396,2.6123046875,星网锐捷,19.690,19.950,1.32,10:41
600570,2.5870348139255697,恒生电子,49.990,50.500,1.02,10:41
300136,3.4652665589660745,信维通信,33.380,34.390,3.03,10:42
300122,3.419182948490231,智飞生物,40.660,41.320,1.62,10:42
603877,3.3002481389578167,太平鸟,24.700,25.310,2.47,10:42
603081,3.2587412587412588,大丰实业,12.910,13.870,7.44,10:42
002260,3.087970860805016,*ST德奥,2.820,2.910,3.19,10:42
603180,3.0254777070063694,金牌厨柜,67.650,68.600,1.40,10:42
002430,3.0122324159021403,杭氧股份,13.000,13.170,1.31,10:42
300658,2.8544061302681993,延江股份,16.030,17.000,6.05,10:42
002741,2.8530670470756063,光华科技,14.730,14.970,1.63,10:42
300738,2.827380952380952,奥飞数据,48.400,49.710,2.71,10:42
300326,2.724739970282318,凯利泰,9.940,10.160,2.21,10:42
